,STOP_NAME,HOUR,LAT,LONG,PCT_CHECKINS_mean
17449,PORTE DE CHAMPERRET,2018-01-01 20:00:00,48.8857931052,2.2925823141,4.255
17464,PORTE DE CHARENTON,2018-01-01 12:00:00,48.832304960500004,2.39918151028,4.1
17465,PORTE DE CHARENTON,2018-01-01 22:00:00,48.832304960500004,2.39918151028,2.13
17466,PORTE DE CHARENTON,2018-01-01 03:00:00,48.832304960500004,2.39918151028,0.0
17467,PORTE DE CHARENTON,2018-01-01 07:00:00,48.832304960500004,2.39918151028,5.635
17490,PORTE DE CHOISY,2018-01-01 11:00:00,48.8197612667,2.36401545947,4.615
17491,PORTE DE CHOISY,2018-01-01 12:00:00,48.8197612667,2.36401545947,4.45
17492,PORTE DE CHOISY,2018-01-01 20:00:00,48.8197612667,2.36401545947,2.9
17493,PORTE DE CHOISY,2018-01-01 06:00:00,48.8197612667,2.36401545947,3.3200000000000003
17494,PORTE DE CHOISY,2018-01-01 08:00:00,48.8197612667,2.36401545947,14.22
17517,PORTE DE CLICHY,2018-01-01 23:00:00,48.8941683862,2.3155992191799997,1.365
17518,PORTE DE CLICHY,2018-01-01 03:00:00,48.8941683862,2.3155992191799997,0.0
17519,PORTE DE CLICHY,2018-01-01 07:00:00,48.8941683862,2.3155992191799997,5.5299999999999985
17536,PORTE DE CLIGNANCOURT,2018-01-01 12:00:00,48.897764771400006,2.34486089248,5.01
17537,PORTE DE CLIGNANCOURT,2018-01-01 18:00:00,48.897764771400006,2.34486089248,9.395
17538,PORTE DE CLIGNANCOURT,2018-01-01 01:00:00,48.897764771400006,2.34486089248,0.07
17539,PORTE DE CLIGNANCOURT,2018-01-01 23:00:00,48.897764771400006,2.34486089248,0.77
17540,PORTE DE CLIGNANCOURT,2018-01-01 04:00:00,48.897764771400006,2.34486089248,0.005
17541,PORTE DE CLIGNANCOURT,2018-01-01 05:00:00,48.897764771400006,2.34486089248,1.265
17580,PORTE DES LILAS,2018-01-01 16:00:00,48.8772136604,2.40660986512,7.215
17581,PORTE DES LILAS,2018-01-01 08:00:00,48.8772136604,2.40660986512,11.985
17597,PORTE DE VANVES,2018-01-01 03:00:00,48.8277046117,2.30534093081,0.0
17598,PORTE DE VANVES,2018-01-01 09:00:00,48.8277046117,2.30534093081,8.365
17619,PORTE DE VERSAILLES,2018-01-01 15:00:00,48.8326011924,2.28825267741,5.075
17620,PORTE DE VERSAILLES,2018-01-01 17:00:00,48.8326011924,2.28825267741,11.085
17621,PORTE DE VERSAILLES,2018-01-01 06:00:00,48.8326011924,2.28825267741,1.38
17641,PORTE DE VINCENNES,2018-01-01 16:00:00,48.847158479399994,2.4101403679700004,7.35
17642,PORTE DE VINCENNES,2018-01-01 23:00:00,48.847158479399994,2.4101403679700004,0.875
17643,PORTE DE VINCENNES,2018-01-01 03:00:00,48.847158479399994,2.4101403679700004,0.0
17644,PORTE DE VINCENNES,2018-01-01 04:00:00,48.847158479399994,2.4101403679700004,0.0
17645,PORTE DE VINCENNES,2018-01-01 06:00:00,48.847158479399994,2.4101403679700004,2.24
17646,PORTE DE VINCENNES,2018-01-01 07:00:00,48.847158479399994,2.4101403679700004,7.1850000000000005
17674,PORTE D'ITALIE,2018-01-01 00:00:00,48.8190515147,2.3601297420200003,0.515
17675,PORTE D'ITALIE,2018-01-01 19:00:00,48.8190515147,2.3601297420200003,5.175
17676,PORTE D'ITALIE,2018-01-01 20:00:00,48.8190515147,2.3601297420200003,3.055
17677,PORTE D'ITALIE,2018-01-01 22:00:00,48.8190515147,2.3601297420200003,1.475
17678,PORTE D'ITALIE,2018-01-01 04:00:00,48.8190515147,2.3601297420200003,0.01
17679,PORTE D'ITALIE,2018-01-01 08:00:00,48.8190515147,2.3601297420200003,16.015
17699,PORTE D'IVRY,2018-01-01 10:00:00,48.8213557838,2.36929058735,5.04
17700,PORTE D'IVRY,2018-01-01 06:00:00,48.8213557838,2.36929058735,1.39
17719,PORTE DOREE,2018-01-01 14:00:00,48.8347644599,2.4053493429499997,4.385
17720,PORTE DOREE,2018-01-01 02:00:00,48.8347644599,2.4053493429499997,0.01
17735,PORTE D'ORLEANS,2018-01-01 11:00:00,48.823151633100004,2.32550957782,3.885
17736,PORTE D'ORLEANS,2018-01-01 19:00:00,48.823151633100004,2.32550957782,6.65
17737,PORTE D'ORLEANS,2018-01-01 08:00:00,48.823151633100004,2.32550957782,13.09
17738,PORTE D'ORLEANS,2018-01-01 09:00:00,48.823151633100004,2.32550957782,9.08
17746,PRE SAINT-GERVAIS,2018-01-01 12:00:00,48.879995794399996,2.3989466624599998,5.295
17747,PRE SAINT-GERVAIS,2018-01-01 03:00:00,48.879995794399996,2.3989466624599998,0.01
17748,PRE SAINT-GERVAIS,2018-01-01 05:00:00,48.879995794399996,2.3989466624599998,2.02
17758,PYRAMIDES,2018-01-01 12:00:00,48.8657611028,2.33442748591,4.42
17775,PYRENEES,2018-01-01 10:00:00,48.8738818542,2.3853162151,4.9700000000000015
17776,PYRENEES,2018-01-01 12:00:00,48.8738818542,2.3853162151,5.055
17777,PYRENEES,2018-01-01 14:00:00,48.8738818542,2.3853162151,4.325
17778,PYRENEES,2018-01-01 23:00:00,48.8738818542,2.3853162151,1.39
17792,PORTE DE LA CHAPELLE,2018-01-01 12:00:00,48.8983929533,2.3593939011200002,5.44
17813,PORTE DE LA VILLETTE,2018-01-01 10:00:00,48.8973898916,2.3855083876700003,3.755
17814,PORTE DE LA VILLETTE,2018-01-01 13:00:00,48.8973898916,2.3855083876700003,4.66
17815,PORTE DE LA VILLETTE,2018-01-01 15:00:00,48.8973898916,2.3855083876700003,6.1
17816,PORTE DE LA VILLETTE,2018-01-01 19:00:00,48.8973898916,2.3855083876700003,7.65
17817,PORTE DE LA VILLETTE,2018-01-01 21:00:00,48.8973898916,2.3855083876700003,2.925
17818,PORTE DE LA VILLETTE,2018-01-01 08:00:00,48.8973898916,2.3855083876700003,6.325
17830,PORTE DE MONTREUIL,2018-01-01 12:00:00,48.853543916099994,2.41062642574,5.18
17831,PORTE DE MONTREUIL,2018-01-01 13:00:00,48.853543916099994,2.41062642574,5.375
17832,PORTE DE MONTREUIL,2018-01-01 17:00:00,48.853543916099994,2.41062642574,11.285
17833,PORTE DE MONTREUIL,2018-01-01 18:00:00,48.853543916099994,2.41062642574,10.19
17834,PORTE DE MONTREUIL,2018-01-01 19:00:00,48.853543916099994,2.41062642574,6.83
17835,PORTE DE MONTREUIL,2018-01-01 03:00:00,48.853543916099994,2.41062642574,0.005
17836,PORTE DE MONTREUIL,2018-01-01 07:00:00,48.853543916099994,2.41062642574,5.16
17837,PORTE DE MONTREUIL,2018-01-01 08:00:00,48.853543916099994,2.41062642574,8.525
17857,PORTE DE PANTIN,2018-01-01 10:00:00,48.889472657700004,2.3957953281599997,3.61
17858,PORTE DE PANTIN,2018-01-01 12:00:00,48.889472657700004,2.3957953281599997,4.67
17859,PORTE DE PANTIN,2018-01-01 13:00:00,48.889472657700004,2.3957953281599997,4.66
17860,PORTE DE PANTIN,2018-01-01 21:00:00,48.889472657700004,2.3957953281599997,3.09
17861,PORTE DE PANTIN,2018-01-01 22:00:00,48.889472657700004,2.3957953281599997,5.355
17862,PORTE DE PANTIN,2018-01-01 02:00:00,48.889472657700004,2.3957953281599997,0.01
17863,PORTE DE PANTIN,2018-01-01 05:00:00,48.889472657700004,2.3957953281599997,0.815
17881,PORTE DE SAINT-CLOUD,2018-01-01 16:00:00,48.8379612135,2.25712222985,5.975
17882,PORTE DE SAINT-CLOUD,2018-01-01 03:00:00,48.8379612135,2.25712222985,0.015
17883,PORTE DE SAINT-CLOUD,2018-01-01 04:00:00,48.8379612135,2.25712222985,0.02
17884,PORTE DE SAINT-CLOUD,2018-01-01 08:00:00,48.8379612135,2.25712222985,13.795
17893,PORTE DE SAINT-OUEN,2018-01-01 17:00:00,48.8973747955,2.32894281278,10.375
17894,PORTE DE SAINT-OUEN,2018-01-01 18:00:00,48.8973747955,2.32894281278,8.93
17895,PORTE DE SAINT-OUEN,2018-01-01 22:00:00,48.8973747955,2.32894281278,1.73
17902,PORTE DES LILAS,2018-01-01 13:00:00,48.8772136604,2.40660986512,4.495
17903,PORTE DES LILAS,2018-01-01 14:00:00,48.8772136604,2.40660986512,3.885
17904,PORTE DES LILAS,2018-01-01 22:00:00,48.8772136604,2.40660986512,1.29
17919,PORTE D'ORLEANS,2018-01-01 13:00:00,48.823151633100004,2.32550957782,4.495
17920,PORTE D'ORLEANS,2018-01-01 01:00:00,48.823151633100004,2.32550957782,0.105
17930,PRE SAINT-GERVAIS,2018-01-01 18:00:00,48.879995794399996,2.3989466624599998,5.69
17940,PYRAMIDES,2018-01-01 16:00:00,48.8657611028,2.33442748591,7.685
17941,PYRAMIDES,2018-01-01 17:00:00,48.8657611028,2.33442748591,14.695
17942,PYRAMIDES,2018-01-01 08:00:00,48.8657611028,2.33442748591,2.655
17961,PONT DE LEVALLOIS-BECON,2018-01-01 11:00:00,48.8978210671,2.2798095866900003,2.57
17980,TERNES,2018-01-01 14:00:00,48.877972701400004,2.29831037512,5.165
17981,TERNES,2018-01-01 01:00:00,48.877972701400004,2.29831037512,0.095
17982,TERNES,2018-01-01 04:00:00,48.877972701400004,2.29831037512,0.0
18004,TOLBIAC,2018-01-01 14:00:00,48.8264260109,2.35724565076,4.905
18005,TOLBIAC,2018-01-01 19:00:00,48.8264260109,2.35724565076,6.455
18006,TOLBIAC,2018-01-01 01:00:00,48.8264260109,2.35724565076,0.115
18007,TOLBIAC,2018-01-01 03:00:00,48.8264260109,2.35724565076,0.0
18008,TOLBIAC,2018-01-01 04:00:00,48.8264260109,2.35724565076,0.005
18029,TRINITE-D'ESTIENNE D'ORVES,2018-01-01 17:00:00,48.87631796229999,2.3325430273,14.07
18030,TRINITE-D'ESTIENNE D'ORVES,2018-01-01 03:00:00,48.87631796229999,2.3325430273,0.0
18049,TROCADERO,2018-01-01 10:00:00,48.863073782200004,2.2871668755,2.62
18050,TROCADERO,2018-01-01 12:00:00,48.863073782200004,2.2871668755,4.845
18051,TROCADERO,2018-01-01 15:00:00,48.863073782200004,2.2871668755,5.13
18052,TROCADERO,2018-01-01 01:00:00,48.863073782200004,2.2871668755,0.235
18053,TROCADERO,2018-01-01 08:00:00,48.863073782200004,2.2871668755,6.3
18067,TUILERIES,2018-01-01 11:00:00,48.8643437787,2.33012987711,2.985
18075,VANEAU,2018-01-01 11:00:00,48.8488163725,2.3212578629099996,3.39
18076,VANEAU,2018-01-01 17:00:00,48.8488163725,2.3212578629099996,13.12
18077,VANEAU,2018-01-01 22:00:00,48.8488163725,2.3212578629099996,1.72
18089,VARENNE,2018-01-01 11:00:00,48.8568713792,2.31505663732,3.065
18090,VARENNE,2018-01-01 14:00:00,48.8568713792,2.31505663732,5.035
18091,VARENNE,2018-01-01 01:00:00,48.8568713792,2.31505663732,0.09
18092,VARENNE,2018-01-01 05:00:00,48.8568713792,2.31505663732,0.175
18093,VARENNE,2018-01-01 06:00:00,48.8568713792,2.31505663732,0.445
18094,VARENNE,2018-01-01 07:00:00,48.8568713792,2.31505663732,1.9
18121,VAUGIRARD (ADOLPHE CHERIOU),2018-01-01 16:00:00,48.8395165854,2.30110751488,7.6
18122,VAUGIRARD (ADOLPHE CHERIOU),2018-01-01 19:00:00,48.8395165854,2.30110751488,6.455
18142,VAVIN,2018-01-01 10:00:00,48.842218413599994,2.32900892624,3.665
18143,VAVIN,2018-01-01 13:00:00,48.842218413599994,2.32900892624,5.505
18144,VAVIN,2018-01-01 04:00:00,48.842218413599994,2.32900892624,0.0
18166,BOLIVAR,2018-01-01 21:00:00,48.8808212614,2.37414715384,1.64
18167,BOLIVAR,2018-01-01 02:00:00,48.8808212614,2.37414715384,0.025
18186,VICTOR HUGO,2018-01-01 10:00:00,48.869798556499994,2.28533509469,3.4000000000000004
18187,VICTOR HUGO,2018-01-01 19:00:00,48.869798556499994,2.28533509469,10.62
18188,VICTOR HUGO,2018-01-01 01:00:00,48.869798556499994,2.28533509469,0.04
18189,VICTOR HUGO,2018-01-01 23:00:00,48.869798556499994,2.28533509469,1.42
18190,VICTOR HUGO,2018-01-01 02:00:00,48.869798556499994,2.28533509469,0.0
18191,VICTOR HUGO,2018-01-01 04:00:00,48.869798556499994,2.28533509469,0.0
18212,VILLEJUIF-LEO LAGRANGE,2018-01-01 10:00:00,48.8046881209,2.3639531966,4.23
18213,VILLEJUIF-LEO LAGRANGE,2018-01-01 13:00:00,48.8046881209,2.3639531966,3.625
18214,VILLEJUIF-LEO LAGRANGE,2018-01-01 18:00:00,48.8046881209,2.3639531966,9.695
18215,VILLEJUIF-LEO LAGRANGE,2018-01-01 04:00:00,48.8046881209,2.3639531966,0.0
18216,VILLEJUIF-LEO LAGRANGE,2018-01-01 07:00:00,48.8046881209,2.3639531966,11.010000000000002
18239,VILLEJUIF-LOUIS ARAGON,2018-01-01 00:00:00,48.7875627921,2.36780410698,0.195
18251,SEGUR,2018-01-01 15:00:00,48.847066133199995,2.30740224062,5.64
18252,SEGUR,2018-01-01 16:00:00,48.847066133199995,2.30740224062,7.3450000000000015
18253,SEGUR,2018-01-01 01:00:00,48.847066133199995,2.30740224062,0.14
18254,SEGUR,2018-01-01 07:00:00,48.847066133199995,2.30740224062,4.415
18275,SENTIER,2018-01-01 10:00:00,48.867309475,2.3475162132799996,2.715
18276,SENTIER,2018-01-01 11:00:00,48.867309475,2.3475162132799996,3.16
18277,SENTIER,2018-01-01 18:00:00,48.867309475,2.3475162132799996,15.47
18278,SENTIER,2018-01-01 01:00:00,48.867309475,2.3475162132799996,0.25
18279,SENTIER,2018-01-01 04:00:00,48.867309475,2.3475162132799996,0.005
18280,SENTIER,2018-01-01 05:00:00,48.867309475,2.3475162132799996,0.135
18281,SENTIER,2018-01-01 07:00:00,48.867309475,2.3475162132799996,2.02
18305,SEVRES-BABYLONE,2018-01-01 00:00:00,48.8513788297,2.32693524475,0.54
18306,SEVRES-BABYLONE,2018-01-01 11:00:00,48.8513788297,2.32693524475,3.725
18307,SEVRES-BABYLONE,2018-01-01 14:00:00,48.8513788297,2.32693524475,5.295
18308,SEVRES-BABYLONE,2018-01-01 03:00:00,48.8513788297,2.32693524475,0.0
18336,BOBIGNY-PANTIN (RAYMOND QUENEAU),2018-01-01 00:00:00,48.895454673100005,2.42532689153,0.30000000000000004
18354,SEVRES-LECOURBE,2018-01-01 11:00:00,48.845626966800005,2.30953149282,3.745
18355,SEVRES-LECOURBE,2018-01-01 13:00:00,48.845626966800005,2.30953149282,5.005
18356,SEVRES-LECOURBE,2018-01-01 14:00:00,48.845626966800005,2.30953149282,4.43
18357,SEVRES-LECOURBE,2018-01-01 23:00:00,48.845626966800005,2.30953149282,1.5
18358,SEVRES-LECOURBE,2018-01-01 03:00:00,48.845626966800005,2.30953149282,0.0
18359,SEVRES-LECOURBE,2018-01-01 04:00:00,48.845626966800005,2.30953149282,0.0
18374,SIMPLON,2018-01-01 15:00:00,48.893941388,2.34776550172,5.665
18375,SIMPLON,2018-01-01 01:00:00,48.893941388,2.34776550172,0.125
18376,SIMPLON,2018-01-01 04:00:00,48.893941388,2.34776550172,0.0
18377,SIMPLON,2018-01-01 05:00:00,48.893941388,2.34776550172,0.78
18378,SIMPLON,2018-01-01 08:00:00,48.893941388,2.34776550172,12.885
18399,SOLFERINO,2018-01-01 00:00:00,48.858511129899995,2.3231548558400004,0.495
18400,SOLFERINO,2018-01-01 19:00:00,48.858511129899995,2.3231548558400004,9.39
18401,SOLFERINO,2018-01-01 20:00:00,48.858511129899995,2.3231548558400004,4.595
18402,SOLFERINO,2018-01-01 02:00:00,48.858511129899995,2.3231548558400004,0.005
18403,SOLFERINO,2018-01-01 04:00:00,48.858511129899995,2.3231548558400004,0.0
18404,SOLFERINO,2018-01-01 06:00:00,48.858511129899995,2.3231548558400004,0.78
18405,SOLFERINO,2018-01-01 09:00:00,48.858511129899995,2.3231548558400004,4.77
18418,STALINGRAD,2018-01-01 00:00:00,48.883995220500005,2.36891270331,0.86
18419,STALINGRAD,2018-01-01 11:00:00,48.883995220500005,2.36891270331,4.315
18420,STALINGRAD,2018-01-01 12:00:00,48.883995220500005,2.36891270331,5.055
18421,STALINGRAD,2018-01-01 14:00:00,48.883995220500005,2.36891270331,4.93
18422,STALINGRAD,2018-01-01 03:00:00,48.883995220500005,2.36891270331,0.0
18423,STALINGRAD,2018-01-01 05:00:00,48.883995220500005,2.36891270331,0.99
18444,STRASBOURG-SAINT-DENIS,2018-01-01 11:00:00,48.869294007700006,2.35428087908,3.2
18445,STRASBOURG-SAINT-DENIS,2018-01-01 13:00:00,48.869294007700006,2.35428087908,5.205
18446,STRASBOURG-SAINT-DENIS,2018-01-01 19:00:00,48.869294007700006,2.35428087908,10.34
18447,STRASBOURG-SAINT-DENIS,2018-01-01 02:00:00,48.869294007700006,2.35428087908,0.02
18448,STRASBOURG-SAINT-DENIS,2018-01-01 03:00:00,48.869294007700006,2.35428087908,0.0
18466,BOISSIERE,2018-01-01 01:00:00,48.866983109399996,2.29005883358,0.06
18467,BOISSIERE,2018-01-01 21:00:00,48.866983109399996,2.29005883358,2.265
18489,SULLY-MORLAND,2018-01-01 15:00:00,48.8512376071,2.3619852263900003,5.87
18509,TELEGRAPHE,2018-01-01 15:00:00,48.8754744576,2.39886759934,4.27
18510,TELEGRAPHE,2018-01-01 17:00:00,48.8754744576,2.39886759934,6.55
18511,TELEGRAPHE,2018-01-01 23:00:00,48.8754744576,2.39886759934,0.7849999999999999
18512,TELEGRAPHE,2018-01-01 02:00:00,48.8754744576,2.39886759934,0.005
18513,TELEGRAPHE,2018-01-01 04:00:00,48.8754744576,2.39886759934,0.0
18534,TEMPLE,2018-01-01 12:00:00,48.86668268020001,2.3615415320700004,5.355
18535,TEMPLE,2018-01-01 13:00:00,48.86668268020001,2.3615415320700004,6.335
18536,TEMPLE,2018-01-01 14:00:00,48.86668268020001,2.3615415320700004,5.02
18537,TEMPLE,2018-01-01 20:00:00,48.86668268020001,2.3615415320700004,4.875
18538,TEMPLE,2018-01-01 21:00:00,48.86668268020001,2.3615415320700004,3.015
18556,RIQUET,2018-01-01 12:00:00,48.888267620600004,2.3742040160799998,4.385
18557,RIQUET,2018-01-01 13:00:00,48.888267620600004,2.3742040160799998,5.465
18558,RIQUET,2018-01-01 15:00:00,48.888267620600004,2.3742040160799998,4.925
18559,RIQUET,2018-01-01 18:00:00,48.888267620600004,2.3742040160799998,7.03
18560,RIQUET,2018-01-01 04:00:00,48.888267620600004,2.3742040160799998,0.0
18578,BILLANCOURT,2018-01-01 17:00:00,48.832110560100006,2.23863934858,12.265
18579,BILLANCOURT,2018-01-01 01:00:00,48.832110560100006,2.23863934858,0.065
18580,BILLANCOURT,2018-01-01 21:00:00,48.832110560100006,2.23863934858,1.485
18581,BILLANCOURT,2018-01-01 04:00:00,48.832110560100006,2.23863934858,0.005
18582,BILLANCOURT,2018-01-01 05:00:00,48.832110560100006,2.23863934858,0.56
18583,BILLANCOURT,2018-01-01 07:00:00,48.832110560100006,2.23863934858,6.045
18584,BILLANCOURT,2018-01-01 08:00:00,48.832110560100006,2.23863934858,13.2
18585,BILLANCOURT,2018-01-01 09:00:00,48.832110560100006,2.23863934858,6.215
18605,ROBESPIERRE,2018-01-01 14:00:00,48.85572642859999,2.42298321615,5.035
18606,ROBESPIERRE,2018-01-01 16:00:00,48.85572642859999,2.42298321615,8.56
18607,ROBESPIERRE,2018-01-01 20:00:00,48.85572642859999,2.42298321615,3.495
18608,ROBESPIERRE,2018-01-01 21:00:00,48.85572642859999,2.42298321615,2.045
18609,ROBESPIERRE,2018-01-01 04:00:00,48.85572642859999,2.42298321615,0.0
18610,ROBESPIERRE,2018-01-01 06:00:00,48.85572642859999,2.42298321615,2.51
18611,ROBESPIERRE,2018-01-01 07:00:00,48.85572642859999,2.42298321615,5.4
18632,ROME,2018-01-01 10:00:00,48.8822269008,2.32127492677,3.515
18633,ROME,2018-01-01 12:00:00,48.8822269008,2.32127492677,5.02
18634,ROME,2018-01-01 23:00:00,48.8822269008,2.32127492677,2.205
18635,ROME,2018-01-01 02:00:00,48.8822269008,2.32127492677,0.0
18636,ROME,2018-01-01 09:00:00,48.8822269008,2.32127492677,9.125
18654,BIR-HAKEIM (GRENELLE),2018-01-01 23:00:00,48.8539426062,2.28933453278,2.715
18671,RUE DE LA POMPE (AVENUE GEORGES MANDEL),2018-01-01 17:00:00,48.8639744458,2.27811256254,11.66
18672,RUE DE LA POMPE (AVENUE GEORGES MANDEL),2018-01-01 03:00:00,48.8639744458,2.27811256254,0.0
18673,RUE DE LA POMPE (AVENUE GEORGES MANDEL),2018-01-01 05:00:00,48.8639744458,2.27811256254,0.395
18686,RUE DU BAC,2018-01-01 10:00:00,48.855550940200004,2.32571242217,2.905
18687,RUE DU BAC,2018-01-01 13:00:00,48.855550940200004,2.32571242217,4.9849999999999985
18688,RUE DU BAC,2018-01-01 17:00:00,48.855550940200004,2.32571242217,12.865
18689,RUE DU BAC,2018-01-01 19:00:00,48.855550940200004,2.32571242217,11.685
18690,RUE DU BAC,2018-01-01 23:00:00,48.855550940200004,2.32571242217,1.515
18710,GRANDS BOULEVARDS (RUE MONTMARTRE),2018-01-01 11:00:00,48.8714977394,2.34315477308,2.54
18711,GRANDS BOULEVARDS (RUE MONTMARTRE),2018-01-01 18:00:00,48.8714977394,2.34315477308,17.08
18730,SAINT-AMBROISE,2018-01-01 00:00:00,48.8610192599,2.3747334312799997,0.905
18731,SAINT-AMBROISE,2018-01-01 11:00:00,48.8610192599,2.3747334312799997,3.5250000000000004
18732,SAINT-AMBROISE,2018-01-01 12:00:00,48.8610192599,2.3747334312799997,4.585
18733,SAINT-AMBROISE,2018-01-01 04:00:00,48.8610192599,2.3747334312799997,0.0
18734,SAINT-AMBROISE,2018-01-01 07:00:00,48.8610192599,2.3747334312799997,4.795
18735,SAINT-AMBROISE,2018-01-01 09:00:00,48.8610192599,2.3747334312799997,10.005
18756,SAINT-AUGUSTIN,2018-01-01 10:00:00,48.8745583847,2.3213619281,2.905
18757,SAINT-AUGUSTIN,2018-01-01 17:00:00,48.8745583847,2.3213619281,14.155
18758,SAINT-AUGUSTIN,2018-01-01 19:00:00,48.8745583847,2.3213619281,11.675
18759,SAINT-AUGUSTIN,2018-01-01 20:00:00,48.8745583847,2.3213619281,4.925
18777,BLANCHE,2018-01-01 12:00:00,48.8839585726,2.3319265895299996,3.825
18778,BLANCHE,2018-01-01 07:00:00,48.8839585726,2.3319265895299996,4.33
18799,BASILIQUE DE SAINT-DENIS,2018-01-01 19:00:00,48.9373047355,2.36007214164,4.445
18800,BASILIQUE DE SAINT-DENIS,2018-01-01 21:00:00,48.9373047355,2.36007214164,1.515
18801,BASILIQUE DE SAINT-DENIS,2018-01-01 05:00:00,48.9373047355,2.36007214164,2.295
18802,BASILIQUE DE SAINT-DENIS,2018-01-01 06:00:00,48.9373047355,2.36007214164,5.105
18803,BASILIQUE DE SAINT-DENIS,2018-01-01 09:00:00,48.9373047355,2.36007214164,7.195
18826,SAINT-DENIS-PORTE DE PARIS,2018-01-01 00:00:00,48.92993589060001,2.35603579553,0.585
18827,SAINT-DENIS-PORTE DE PARIS,2018-01-01 12:00:00,48.92993589060001,2.35603579553,4.275
18828,SAINT-DENIS-PORTE DE PARIS,2018-01-01 13:00:00,48.92993589060001,2.35603579553,4.415
18829,SAINT-DENIS-PORTE DE PARIS,2018-01-01 15:00:00,48.92993589060001,2.35603579553,4.845
18830,SAINT-DENIS-PORTE DE PARIS,2018-01-01 18:00:00,48.92993589060001,2.35603579553,7.135
18831,SAINT-DENIS-PORTE DE PARIS,2018-01-01 21:00:00,48.92993589060001,2.35603579553,1.905
18832,SAINT-DENIS-PORTE DE PARIS,2018-01-01 07:00:00,48.92993589060001,2.35603579553,10.535
18851,SAINT-DENIS-UNIVERSITE,2018-01-01 18:00:00,48.9458456578,2.36454176212,6.33
18852,SAINT-DENIS-UNIVERSITE,2018-01-01 19:00:00,48.9458456578,2.36454176212,3.205
18853,SAINT-DENIS-UNIVERSITE,2018-01-01 04:00:00,48.9458456578,2.36454176212,0.01
18854,SAINT-DENIS-UNIVERSITE,2018-01-01 09:00:00,48.9458456578,2.36454176212,6.09
18873,SAINT-FARGEAU,2018-01-01 13:00:00,48.8721014421,2.40451494238,4.695
18874,SAINT-FARGEAU,2018-01-01 14:00:00,48.8721014421,2.40451494238,4.045
18875,SAINT-FARGEAU,2018-01-01 22:00:00,48.8721014421,2.40451494238,0.7050000000000001
18876,SAINT-FARGEAU,2018-01-01 03:00:00,48.8721014421,2.40451494238,0.005
18877,SAINT-FARGEAU,2018-01-01 04:00:00,48.8721014421,2.40451494238,0.01
18878,SAINT-FARGEAU,2018-01-01 05:00:00,48.8721014421,2.40451494238,1.045
18904,PERNETY,2018-01-01 04:00:00,48.8339363926,2.31807828413,0.0
18905,PERNETY,2018-01-01 05:00:00,48.8339363926,2.31807828413,0.685
18910,PHILIPPE AUGUSTE,2018-01-01 11:00:00,48.8584665494,2.3897298523500003,4.04
18911,PHILIPPE AUGUSTE,2018-01-01 15:00:00,48.8584665494,2.3897298523500003,4.97
18912,PHILIPPE AUGUSTE,2018-01-01 17:00:00,48.8584665494,2.3897298523500003,10.56
18913,PHILIPPE AUGUSTE,2018-01-01 01:00:00,48.8584665494,2.3897298523500003,0.15
18914,PHILIPPE AUGUSTE,2018-01-01 04:00:00,48.8584665494,2.3897298523500003,0.0
18915,PHILIPPE AUGUSTE,2018-01-01 09:00:00,48.8584665494,2.3897298523500003,9.01
18933,PICPUS,2018-01-01 00:00:00,48.8450615799,2.4012890198299996,0.355
18951,PIERRE CURIE,2018-01-01 15:00:00,48.815930763000004,2.37726720015,4.155
18952,PIERRE CURIE,2018-01-01 19:00:00,48.815930763000004,2.37726720015,3.735
18953,PIERRE CURIE,2018-01-01 22:00:00,48.815930763000004,2.37726720015,1.06
18954,PIERRE CURIE,2018-01-01 05:00:00,48.815930763000004,2.37726720015,1.23
18971,PIGALLE,2018-01-01 13:00:00,48.8824426909,2.3370851365000003,4.57
18972,PIGALLE,2018-01-01 19:00:00,48.8824426909,2.3370851365000003,6.825
18973,PIGALLE,2018-01-01 02:00:00,48.8824426909,2.3370851365000003,0.025
18974,PIGALLE,2018-01-01 07:00:00,48.8824426909,2.3370851365000003,4.29
18995,PLACE DE CLICHY,2018-01-01 18:00:00,48.8834300138,2.32722833572,8.55
18996,PLACE DE CLICHY,2018-01-01 01:00:00,48.8834300138,2.32722833572,0.315
18997,PLACE DE CLICHY,2018-01-01 21:00:00,48.8834300138,2.32722833572,3.605
18998,PLACE DE CLICHY,2018-01-01 22:00:00,48.8834300138,2.32722833572,3.655
18999,PLACE DE CLICHY,2018-01-01 02:00:00,48.8834300138,2.32722833572,0.015
19000,PLACE DE CLICHY,2018-01-01 03:00:00,48.8834300138,2.32722833572,0.005
19001,PLACE DE CLICHY,2018-01-01 04:00:00,48.8834300138,2.32722833572,0.005
19023,BERAULT,2018-01-01 04:00:00,48.8454707076,2.42920516635,0.0
19024,BERAULT,2018-01-01 06:00:00,48.8454707076,2.42920516635,1.435
19040,PLACE DES FETES,2018-01-01 10:00:00,48.8768063892,2.3930560933200002,5.69
19041,PLACE DES FETES,2018-01-01 16:00:00,48.8768063892,2.3930560933200002,5.965
19042,PLACE DES FETES,2018-01-01 23:00:00,48.8768063892,2.3930560933200002,0.77
19043,PLACE DES FETES,2018-01-01 07:00:00,48.8768063892,2.3930560933200002,8.285
19060,PLACE D'ITALIE,2018-01-01 13:00:00,48.8309953013,2.3558348979700003,6.005
19061,PLACE D'ITALIE,2018-01-01 16:00:00,48.8309953013,2.3558348979700003,7.65
